#EXPORTTYPE:                 ;ALL                                                            
#FILE:;sta_043.ngb-ss5
#FORMAT:                     ;NETZSCH5                                                       
#FTYPE:                      ;ANSI                                                           
#IDENTITY:                   ;43                                                             
#DECIMAL:                    ;COMMA                                                          
#SEPARATOR:                  ;SEMICOLON                                                      
#MTYPE:                      ;DSC                                                            
#MSUBTYPE:                   ;                                                               
#INSTRUMENT:                 ;NETZSCH STA 449F5                                              
#PROJECT:                    ;Эпсилон-Fe2O3                                                  
#DATE/TIME:                  ;30.05.2018 13:48:49 (UTC+3)                                    
#CORR. FILE:                 ;                                                               
#TEMPCAL:                    ;10 К Al2O3 - тигель N2.ngb-ts5                                 
#SENSITIVITY:                ;10 K Al2О3 - тигель N2.ngb-es5                                 
#LABORATORY:;lab_redacted
#OPERATOR:;operator_redacted
#REMARK:                     ;                                                               
#SAMPLE:                     ;Магн.-Соос. 0.6 ТЕОС 4ч                                        
#SAMPLE MASS /mg:            ;8,430                                                          
#MATERIAL:                   ;Fe3O4                                                          
#REFERENCE:                  ;пустой тигель                                                  
#REFERENCE MASS /mg:         ;0                                                              
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                               
#SAMPLE CRUCIBLE MASS /mg:   ;0                                                              
#REFERENCE CRUCIBLE MASS /mg:;0                                                              
#DSC RANGE /µV:              ;5000                                                           
#TG RANGE /mg:               ;35000                                                          
#TAU-R:                      ;---                                                            
#CORR. CODE:                 ;000                                                            
#EXO:                        ;+1                                                             
#RANGE:                      ;300°C/10,0(K/min)/1200°C                                       
#SEGMENT:                    ;S3/4                                                           
#SEG. 3:                     ;300°C/10,0(K/min)/1200°C                                       

#*RESULTS:;File;Segment;Result;Unit;Y_value;Unit;Range_Xmin;Unit;Range_Xmax;Unit;Range_Ymin;Unit;Range_Ymax;Unit

##Temp./°C;Time/min;DSC(subtr.3)/(mW/mg);Sensit./(uV/mW);Segment
 531,67603; 39,60917;      -1,34663;0,64694;3
 531,77100; 39,61917;      -1,34881;0,64689;3
 531,86200; 39,62917;      -1,34778;0,64685;3
 531,96997; 39,63917;      -1,34956;0,64680;3
 532,06799; 39,64917;      -1,35021;0,64676;3
 532,17200; 39,65917;      -1,35003;0,64671;3
 532,27100; 39,66917;      -1,35236;0,64667;3
 532,36798; 39,67917;      -1,35343;0,64663;3
 532,46802; 39,68917;      -1,35492;0,64658;3
 532,57098; 39,69917;      -1,35502;0,64654;3
 532,67102; 39,70917;      -1,35483;0,64649;3
 532,77002; 39,71917;      -1,35577;0,64645;3
 532,86102; 39,72917;      -1,35627;0,64641;3
 532,96997; 39,73917;      -1,35679;0,64636;3
 533,06000; 39,74917;      -1,35772;0,64632;3
 533,16498; 39,75917;      -1,35908;0,64627;3
 533,26703; 39,76917;      -1,35931;0,64622;3
 533,36603; 39,77917;      -1,36095;0,64618;3
 533,45599; 39,78917;      -1,36159;0,64614;3
 533,55603; 39,79917;      -1,36197;0,64609;3
 533,65997; 39,80917;      -1,36277;0,64605;3
 533,75500; 39,81917;      -1,36370;0,64601;3
 533,85498; 39,82917;      -1,36281;0,64596;3
 533,95300; 39,83917;      -1,36360;0,64592;3
 534,06500; 39,84917;      -1,36609;0,64587;3
 534,16302; 39,85917;      -1,36604;0,64582;3
 534,26599; 39,86917;      -1,36684;0,64578;3
 534,36499; 39,87917;      -1,36778;0,64573;3
 534,46301; 39,88917;      -1,36857;0,64569;3
 534,56097; 39,89917;      -1,36782;0,64565;3
 534,65997; 39,90917;      -1,36875;0,64560;3
 534,75598; 39,91917;      -1,37067;0,64556;3
 534,86499; 39,92917;      -1,37203;0,64551;3
 534,96002; 39,93917;      -1,37212;0,64547;3
 535,06598; 39,94917;      -1,36998;0,64542;3
 535,15900; 39,95917;      -1,37189;0,64538;3
 535,26001; 39,96917;      -1,37171;0,64533;3
 535,37000; 39,97917;      -1,37209;0,64529;3
 535,46399; 39,98917;      -1,37246;0,64524;3
 535,56403; 39,99917;      -1,37256;0,64520;3
 535,67603; 40,00917;      -1,37406;0,64515;3
 535,77197; 40,01917;      -1,37416;0,64511;3
 535,86902; 40,02917;      -1,37495;0,64506;3
 535,96899; 40,03917;      -1,37434;0,64502;3
 536,06799; 40,04917;      -1,37654;0,64497;3
 536,17603; 40,05917;      -1,37721;0,64493;3
 536,27502; 40,06917;      -1,37870;0,64488;3
 536,36298; 40,07917;      -1,37921;0,64484;3
 536,46997; 40,08917;      -1,38015;0,64480;3
 536,56403; 40,09917;      -1,38108;0,64475;3
 536,65997; 40,10917;      -1,38061;0,64471;3
 536,76202; 40,11917;      -1,38296;0,64467;3
 536,86603; 40,12917;      -1,38207;0,64462;3
 536,96399; 40,13917;      -1,38174;0,64458;3
 537,06500; 40,14917;      -1,38240;0,64453;3
 537,16602; 40,15917;      -1,38447;0,64449;3
 537,26599; 40,16917;      -1,38568;0,64444;3
 537,36603; 40,17917;      -1,38466;0,64440;3
 537,46899; 40,18917;      -1,38630;0,64435;3
 537,56598; 40,19917;      -1,38485;0,64431;3
 537,66699; 40,20917;      -1,38705;0,64426;3
 537,76599; 40,21917;      -1,38743;0,64422;3
 537,86700; 40,22917;      -1,38907;0,64417;3
 537,96002; 40,23917;      -1,38916;0,64413;3
 538,06403; 40,24917;      -1,38869;0,64409;3
 538,16602; 40,25917;      -1,39048;0,64404;3
 538,26300; 40,26917;      -1,39099;0,64400;3
 538,37299; 40,27917;      -1,39152;0,64395;3
 538,46600; 40,28917;      -1,39245;0,64391;3
 538,56403; 40,29917;      -1,39339;0,64387;3
 538,66998; 40,30917;      -1,39335;0,64382;3
 538,76202; 40,31917;      -1,39442;0,64378;3
 538,86700; 40,32917;      -1,39467;0,64373;3
 538,95801; 40,33917;      -1,39616;0,64369;3
 539,06799; 40,34917;      -1,39683;0,64364;3
 539,16302; 40,35917;      -1,39748;0,64360;3
 539,27100; 40,36917;      -1,39590;0,64355;3
 539,36200; 40,37917;      -1,39697;0,64351;3
 539,46600; 40,38917;      -1,39819;0,64347;3
 539,56897; 40,39917;      -1,39872;0,64342;3
 539,65900; 40,40917;      -1,39951;0,64338;3
 539,76398; 40,41917;      -1,39947;0,64333;3
 539,86700; 40,42917;      -1,40111;0,64329;3
 539,96399; 40,43917;      -1,40247;0,64324;3
 540,06598; 40,44917;      -1,40187;0,64320;3
 540,16199; 40,45917;      -1,40266;0,64316;3
 540,27100; 40,46917;      -1,40333;0,64311;3
 540,37299; 40,47917;      -1,40413;0,64306;3
 540,47400; 40,48917;      -1,40465;0,64302;3
 540,55701; 40,49917;      -1,40572;0,64298;3
 540,66803; 40,50917;      -1,40611;0,64293;3
 540,76300; 40,51917;      -1,40690;0,64289;3
 540,85999; 40,52917;      -1,40798;0,64285;3
 540,96301; 40,53917;      -1,40907;0,64280;3
 541,07202; 40,54917;      -1,40833;0,64275;3
 541,15997; 40,55917;      -1,40771;0,64272;3
 541,26300; 40,56917;      -1,40880;0,64267;3
 541,35901; 40,57917;      -1,40861;0,64263;3
 541,45898; 40,58917;      -1,40997;0,64258;3
 541,57300; 40,59917;      -1,41051;0,64253;3
 541,66302; 40,60917;      -1,41130;0,64249;3
 541,75500; 40,61917;      -1,41181;0,64245;3
 541,86603; 40,62917;      -1,41290;0,64240;3
 541,96198; 40,63917;      -1,41384;0,64236;3
 542,05902; 40,64917;      -1,41492;0,64232;3
 542,15698; 40,65917;      -1,41600;0,64228;3
 542,27100; 40,66917;      -1,41414;0,64223;3
 542,35303; 40,67917;      -1,41352;0,64219;3
 542,46100; 40,68917;      -1,41559;0,64214;3
 542,56598; 40,69917;      -1,41584;0,64209;3
 542,66901; 40,70917;      -1,41552;0,64205;3
 542,76001; 40,71917;      -1,41659;0,64201;3
 542,86200; 40,72917;      -1,41697;0,64196;3
 542,95398; 40,73917;      -1,41636;0,64192;3
 543,05798; 40,74917;      -1,41801;0,64188;3
 543,16302; 40,75917;      -1,41769;0,64183;3
 543,26801; 40,76917;      -1,41892;0,64179;3
 543,36798; 40,77917;      -1,41972;0,64174;3
 543,46802; 40,78917;      -1,41968;0,64170;3
 543,57300; 40,79917;      -1,41950;0,64165;3
 543,66699; 40,80917;      -1,42001;0,64161;3
 543,77002; 40,81917;      -1,42124;0,64156;3
 543,87000; 40,82917;      -1,42360;0,64152;3
 543,96698; 40,83917;      -1,42313;0,64148;3
 544,06702; 40,84917;      -1,42435;0,64143;3
 544,15802; 40,85917;      -1,42218;0,64139;3
 544,26599; 40,86917;      -1,42455;0,64135;3
 544,37097; 40,87917;      -1,42507;0,64130;3
 544,46002; 40,88917;      -1,42516;0,64126;3
 544,55902; 40,89917;      -1,42512;0,64122;3
 544,65601; 40,90917;      -1,42535;0,64117;3
 544,77197; 40,91917;      -1,42575;0,64112;3
 544,86798; 40,92917;      -1,42683;0,64108;3
 544,96198; 40,93917;      -1,42735;0,64104;3
 545,05298; 40,94917;      -1,42786;0,64100;3
 545,17297; 40,95917;      -1,42854;0,64095;3
 545,26099; 40,96917;      -1,42905;0,64091;3
 545,36401; 40,97917;      -1,42986;0,64086;3
 545,45801; 40,98917;      -1,42981;0,64082;3
 545,56097; 40,99917;      -1,42878;0,64078;3
 545,65997; 41,00917;      -1,43057;0,64073;3
 545,76501; 41,01917;      -1,43068;0,64069;3
 545,86798; 41,02917;      -1,43092;0,64064;3
 545,96698; 41,03917;      -1,43342;0,64060;3
 546,06897; 41,04917;      -1,43394;0,64055;3
 546,16699; 41,05917;      -1,43375;0,64051;3
 546,26501; 41,06917;      -1,43371;0,64047;3
 546,36102; 41,07917;      -1,43437;0,64042;3
 546,46600; 41,08917;      -1,43447;0,64038;3
 546,56201; 41,09917;      -1,43626;0,64034;3
 546,66699; 41,10917;      -1,43580;0,64029;3
 546,75800; 41,11917;      -1,43462;0,64025;3
 546,86499; 41,12917;      -1,43543;0,64020;3
 546,96100; 41,13917;      -1,43680;0,64016;3
 547,06097; 41,14917;      -1,43661;0,64012;3
 547,15900; 41,15917;      -1,43671;0,64007;3
 547,26202; 41,16917;      -1,43639;0,64003;3
 547,35901; 41,17917;      -1,43620;0,63999;3
 547,45599; 41,18917;      -1,43672;0,63994;3
 547,56000; 41,19917;      -1,43809;0,63990;3
 547,65399; 41,20917;      -1,43904;0,63986;3
 547,78003; 41,21917;      -1,43916;0,63980;3
 547,86700; 41,22917;      -1,43882;0,63976;3
 547,96698; 41,23917;      -1,44033;0,63972;3
 548,06299; 41,24917;      -1,44029;0,63968;3
 548,15900; 41,25917;      -1,43967;0,63964;3
 548,26300; 41,26917;      -1,44133;0,63959;3
 548,37097; 41,27917;      -1,44059;0,63954;3
 548,46503; 41,28917;      -1,44139;0,63950;3
 548,57001; 41,29917;      -1,44234;0,63946;3
 548,67102; 41,30917;      -1,43976;0,63941;3
 548,77600; 41,31917;      -1,44113;0,63937;3
 548,86102; 41,32917;      -1,44207;0,63933;3
 548,96399; 41,33917;      -1,44316;0,63928;3
 549,06500; 41,34917;      -1,44510;0,63924;3
 549,15900; 41,35917;      -1,44406;0,63920;3
 549,26300; 41,36917;      -1,44331;0,63915;3
 549,36798; 41,37917;      -1,44370;0,63911;3
 549,46600; 41,38917;      -1,44380;0,63906;3
 549,57098; 41,39917;      -1,44532;0,63902;3
 549,66602; 41,40917;      -1,44527;0,63898;3
 549,76801; 41,41917;      -1,44438;0,63893;3
 549,86902; 41,42917;      -1,44547;0,63889;3
 549,95898; 41,43917;      -1,44584;0,63885;3
 550,06598; 41,44917;      -1,44680;0,63880;3
 550,16199; 41,45917;      -1,44633;0,63876;3
 550,26801; 41,46917;      -1,44757;0,63871;3
 550,36102; 41,47917;      -1,44780;0,63867;3
 550,46802; 41,48917;      -1,44961;0,63863;3
 550,57001; 41,49917;      -1,44857;0,63858;3
 550,67499; 41,50917;      -1,44910;0,63853;3
 550,77002; 41,51917;      -1,44707;0,63849;3
 550,86700; 41,52917;      -1,44943;0,63845;3
 550,96802; 41,53917;      -1,45152;0,63841;3
 551,07001; 41,54917;      -1,45219;0,63836;3
 551,16803; 41,55917;      -1,45186;0,63832;3
 551,26801; 41,56917;      -1,45324;0,63828;3
 551,36401; 41,57917;      -1,45205;0,63823;3
 551,47400; 41,58917;      -1,45301;0,63819;3
 551,57098; 41,59917;      -1,45269;0,63814;3
 551,67200; 41,60917;      -1,45349;0,63810;3
 551,76202; 41,61917;      -1,45415;0,63806;3
 551,86401; 41,62917;      -1,45482;0,63802;3
 551,96899; 41,63917;      -1,45606;0,63797;3
 552,05603; 41,64917;      -1,45558;0,63793;3
 552,17297; 41,65917;      -1,45626;0,63788;3
 552,25897; 41,66917;      -1,45592;0,63784;3
 552,35901; 41,67917;      -1,45645;0,63780;3
 552,46600; 41,68917;      -1,45741;0,63775;3
 552,56201; 41,69917;      -1,45651;0,63771;3
 552,66699; 41,70917;      -1,45775;0,63767;3
 552,77197; 41,71917;      -1,45885;0,63762;3
 552,87201; 41,72917;      -1,45852;0,63758;3
 552,96399; 41,73917;      -1,45875;0,63754;3
 553,07001; 41,74917;      -1,45815;0,63749;3
 553,16199; 41,75917;      -1,45881;0,63745;3
 553,26898; 41,76917;      -1,45948;0,63740;3
 553,37299; 41,77917;      -1,45916;0,63736;3
 553,46997; 41,78917;      -1,46054;0,63732;3
 553,57599; 41,79917;      -1,46022;0,63727;3
 553,65997; 41,80917;      -1,46144;0,63723;3
