#EXPORTTYPE:                 ;DATA ALL                                                             
#FILE:;sta_197.ngb-ss5
#FORMAT:                     ;NETZSCH5                                                             
#FTYPE:                      ;ANSI                                                                 
#IDENTITY:                   ;197                                                                  
#DECIMAL:                    ;COMMA                                                                
#SEPARATOR:                  ;SEMICOLON                                                            
#MTYPE:                      ;DSC                                                                  
#INSTRUMENT:                 ;NETZSCH STA 449F5                                                    
#PROJECT:                    ;Эпсилон                                                              
#DATE/TIME:                  ;05.07.2021 11:23:24 (UTC+3)                                          
#CORR. FILE:                 ;                                                                     
#TEMPCAL:                    ;5 К Al2O3 - тигель N2 - 2021.ngb-ts5                                 
#SENSITIVITY:                ;5 K Al2О3 - тигель N2 - 2021.ngb-es5                                 
#LABORATORY:;lab_redacted
#OPERATOR:;operator_redacted
#REMARK:                     ;                                                                     
#SAMPLE:                     ;П-1 5К-повторный                                                     
#SAMPLE MASS /mg:            ;9,9392                                                               
#MATERIAL:                   ;SiO2+Fe2O3                                                           
#REFERENCE:                  ;пустой тигель                                                        
#REFERENCE MASS /mg:         ;0                                                                    
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                                     
#SAMPLE CRUCIBLE MASS /mg:   ;211,7314                                                             
#REFERENCE CRUCIBLE MASS /mg:;202,414                                                              
#DSC RANGE /µV:              ;5000                                                                 
#TG RANGE /mg:               ;35000                                                                
#TAU-R:                      ;---                                                                  
#CORR. CODE:                 ;000                                                                  
#EXO:                        ;+1                                                                   
#RANGE:                      ;30°C/15,0(K/min)/600°C/5,0(K/min)/1300°C/                            
#SEGMENT:                    ;S1-2/2                                                               
#SEG. 1:                     ;30°C/15,0(K/min)/600°C                                               
#SEG. 2:                     ;600°C/5,0(K/min)/1300°C                                              

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge1)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
  34,74900;  2,02000;      -0,19242; 99,94372;50,00000;20,00000;0,87881;1
  34,79200;  2,02667;      -0,19312; 99,94346;50,00000;20,00000;0,87882;1
  34,85600;  2,03333;      -0,19399; 99,94937;50,00000;20,00000;0,87883;1
  34,89700;  2,04000;      -0,19478; 99,95455;49,00000;20,00000;0,87884;1
  34,94700;  2,04667;      -0,19538; 99,95906;50,00000;20,00000;0,87885;1
  35,00600;  2,05333;      -0,19608; 99,95778;50,00000;20,00000;0,87886;1
  35,04200;  2,06000;      -0,19669; 99,95452;50,00000;20,00000;0,87886;1
  35,08200;  2,06667;      -0,19730; 99,95103;50,00000;20,00000;0,87887;1
  35,14000;  2,07333;      -0,19809; 99,95025;50,00000;20,00000;0,87888;1
  35,19100;  2,08000;      -0,19869; 99,94921;49,00000;20,00000;0,87889;1
  35,25000;  2,08667;      -0,19948; 99,95107;49,00000;20,00000;0,87890;1
  35,29600;  2,09333;      -0,20018; 99,95189;50,00000;20,00000;0,87891;1
  35,34700;  2,10000;      -0,20105; 99,95164;52,00000;20,00000;0,87891;1
  35,39300;  2,10667;      -0,20183; 99,95233;52,00000;20,00000;0,87892;1
  35,45200;  2,11333;      -0,20262; 99,95202;49,00000;20,00000;0,87893;1
  35,51900;  2,12000;      -0,20366; 99,95180;49,00000;20,00000;0,87894;1
  35,55500;  2,12667;      -0,20401; 99,95166;49,00000;20,00000;0,87895;1
  35,61300;  2,13333;      -0,20436; 99,95164;50,00000;20,00000;0,87896;1
  35,66700;  2,14000;      -0,20531; 99,95267;50,00000;20,00000;0,87897;1
  35,71700;  2,14667;      -0,20645; 99,95661;50,00000;20,00000;0,87897;1
  35,77200;  2,15333;      -0,20714; 99,95934;50,00000;20,00000;0,87898;1
  35,81900;  2,16000;      -0,20775; 99,96095;49,00000;20,00000;0,87899;1
  35,89100;  2,16667;      -0,20897; 99,95862;49,00000;20,00000;0,87900;1
  35,93500;  2,17333;      -0,20967; 99,95459;50,00000;20,00000;0,87901;1
  36,00400;  2,18000;      -0,21037; 99,95196;50,00000;20,00000;0,87902;1
  36,04800;  2,18667;      -0,21063; 99,95261;50,00000;20,00000;0,87903;1
  36,09000;  2,19333;      -0,21150; 99,95225;50,00000;20,00000;0,87904;1
  36,14700;  2,20000;      -0,21246; 99,95570;49,00000;20,00000;0,87905;1
  36,20600;  2,20667;      -0,21350; 99,95583;49,00000;20,00000;0,87906;1
  36,26800;  2,21333;      -0,21446; 99,95575;51,00000;20,00000;0,87907;1
  36,30900;  2,22000;      -0,21446; 99,95464;51,00000;20,00000;0,87907;1
  36,38400;  2,22667;      -0,21489; 99,95364;52,00000;20,00000;0,87908;1
  36,43100;  2,23333;      -0,21620; 99,95377;52,00000;20,00000;0,87909;1
  36,49100;  2,24000;      -0,21742; 99,95291;52,00000;20,00000;0,87910;1
  36,54000;  2,24667;      -0,21794; 99,95191;49,00000;20,00000;0,87911;1
  36,59100;  2,25333;      -0,21881; 99,95270;50,00000;20,00000;0,87912;1
  36,66800;  2,26000;      -0,21960; 99,95333;50,00000;20,00000;0,87913;1
  36,71300;  2,26667;      -0,22038; 99,95397;50,00000;20,00000;0,87914;1
  36,78200;  2,27333;      -0,22064; 99,95487;50,00000;20,00000;0,87915;1
  36,83900;  2,28000;      -0,22151; 99,95908;50,00000;20,00000;0,87916;1
  36,90200;  2,28667;      -0,22229; 99,96149;50,00000;20,00000;0,87917;1
  36,94200;  2,29333;      -0,22316; 99,96404;50,00000;20,00000;0,87917;1
  36,99800;  2,30000;      -0,22412; 99,96154;50,00000;20,00000;0,87918;1
  37,07000;  2,30667;      -0,22429; 99,95792;50,00000;20,00000;0,87920;1
  37,12400;  2,31333;      -0,22473; 99,95412;50,00000;20,00000;0,87920;1
  37,18300;  2,32000;      -0,22560; 99,95324;49,00000;20,00000;0,87921;1
  37,24400;  2,32667;      -0,22682; 99,95334;49,00000;20,00000;0,87922;1
  37,30200;  2,33333;      -0,22769; 99,95241;51,00000;20,00000;0,87923;1
  37,36100;  2,34000;      -0,22795; 99,95139;51,00000;20,00000;0,87924;1
  37,41800;  2,34667;      -0,22891; 99,95334;51,00000;20,00000;0,87925;1
  37,49300;  2,35333;      -0,22969; 99,95430;52,00000;20,00000;0,87926;1
  37,54100;  2,36000;      -0,23039; 99,95433;52,00000;20,00000;0,87927;1
  37,60900;  2,36667;      -0,23117; 99,95649;49,00000;20,00000;0,87928;1
  37,66700;  2,37333;      -0,23213; 99,95673;49,00000;20,00000;0,87929;1
  37,73800;  2,38000;      -0,23247; 99,95593;50,00000;20,00000;0,87930;1
  37,77100;  2,38667;      -0,23317; 99,95500;50,00000;20,00000;0,87931;1
  37,86100;  2,39333;      -0,23404; 99,95290;50,00000;20,00000;0,87932;1
  37,91500;  2,40000;      -0,23491; 99,95166;51,00000;20,00000;0,87933;1
  37,97600;  2,40667;      -0,23613; 99,95235;51,00000;20,00000;0,87934;1
  38,04200;  2,41333;      -0,23700; 99,95302;49,00000;20,00000;0,87935;1
  38,11200;  2,42000;      -0,23778; 99,95269;49,00000;20,00000;0,87936;1
  38,16800;  2,42667;      -0,23865; 99,95434;50,00000;20,00000;0,87937;1
  38,24100;  2,43333;      -0,23926; 99,95796;50,00000;20,00000;0,87938;1
  38,29100;  2,44000;      -0,23996; 99,95958;50,00000;20,00000;0,87939;1
  38,37400;  2,44667;      -0,24117; 99,96133;49,00000;20,00000;0,87941;1
  38,43800;  2,45333;      -0,24222; 99,95831;49,00000;20,00000;0,87942;1
  38,49900;  2,46000;      -0,24283; 99,95459;49,00000;20,00000;0,87943;1
  38,56500;  2,46667;      -0,24352; 99,95104;49,00000;20,00000;0,87944;1
  38,62300;  2,47333;      -0,24439; 99,94751;50,00000;20,00000;0,87945;1
  38,68200;  2,48000;      -0,24535; 99,94678;50,00000;20,00000;0,87945;1
  38,75300;  2,48667;      -0,24613; 99,94560;50,00000;20,00000;0,87947;1
  38,82300;  2,49333;      -0,24726; 99,95113;50,00000;20,00000;0,87948;1
  38,89300;  2,50000;      -0,24805; 99,95070;49,00000;20,00000;0,87949;1
  38,96800;  2,50667;      -0,24865; 99,94963;49,00000;20,00000;0,87950;1
  39,03200;  2,51333;      -0,24917; 99,94894;51,00000;20,00000;0,87951;1
  39,09300;  2,52000;      -0,24996; 99,94844;51,00000;20,00000;0,87952;1
  39,15000;  2,52667;      -0,25091; 99,94791;52,00000;20,00000;0,87953;1
  39,22400;  2,53333;      -0,25187; 99,94618;52,00000;20,00000;0,87954;1
  39,29100;  2,54000;      -0,25265; 99,94527;49,00000;20,00000;0,87955;1
  39,36000;  2,54667;      -0,25344; 99,94435;49,00000;20,00000;0,87956;1
  39,43200;  2,55333;      -0,25404; 99,94359;50,00000;20,00000;0,87957;1
  39,50200;  2,56000;      -0,25491; 99,94809;50,00000;20,00000;0,87958;1
  39,56800;  2,56667;      -0,25561; 99,95071;50,00000;20,00000;0,87959;1
  39,62100;  2,57333;      -0,25648; 99,95329;50,00000;20,00000;0,87960;1
  39,69900;  2,58000;      -0,25752; 99,95464;49,00000;20,00000;0,87962;1
  39,76900;  2,58667;      -0,25822; 99,95163;49,00000;20,00000;0,87963;1
  39,83300;  2,59333;      -0,25900; 99,94829;50,00000;20,00000;0,87964;1
  39,90600;  2,60000;      -0,25987; 99,94672;49,00000;20,00000;0,87965;1
  39,98900;  2,60667;      -0,26056; 99,94601;50,00000;20,00000;0,87966;1
  40,05200;  2,61333;      -0,26135; 99,94428;50,00000;20,00000;0,87967;1
  40,13000;  2,62000;      -0,26230; 99,94368;50,00000;20,00000;0,87968;1
  40,20600;  2,62667;      -0,26317; 99,94227;50,00000;20,00000;0,87969;1
  40,27400;  2,63333;      -0,26395; 99,94112;49,00000;20,00000;0,87971;1
  40,35300;  2,64000;      -0,26482; 99,94018;49,00000;20,00000;0,87972;1
  40,42100;  2,64667;      -0,26569; 99,93937;51,00000;20,00000;0,87973;1
  40,48300;  2,65333;      -0,26656; 99,94463;51,00000;20,00000;0,87974;1
  40,55900;  2,66000;      -0,26778; 99,94584;52,00000;20,00000;0,87975;1
  40,64300;  2,66667;      -0,26882; 99,94501;52,00000;20,00000;0,87976;1
  40,71700;  2,67333;      -0,26969; 99,94617;52,00000;20,00000;0,87977;1
  40,76400;  2,68000;      -0,27047; 99,94625;52,00000;20,00000;0,87978;1
  40,86300;  2,68667;      -0,27064; 99,94921;49,00000;20,00000;0,87980;1
  40,92800;  2,69333;      -0,27134; 99,95203;50,00000;20,00000;0,87981;1
  41,00500;  2,70000;      -0,27247; 99,95484;50,00000;20,00000;0,87982;1
  41,07900;  2,70667;      -0,27360; 99,95675;50,00000;20,00000;0,87983;1
  41,16600;  2,71333;      -0,27429; 99,95381;49,00000;20,00000;0,87984;1
  41,22700;  2,72000;      -0,27499; 99,95200;50,00000;20,00000;0,87985;1
  41,31000;  2,72667;      -0,27586; 99,95320;50,00000;20,00000;0,87987;1
  41,37100;  2,73333;      -0,27655; 99,95627;49,00000;20,00000;0,87988;1
  41,45500;  2,74000;      -0,27725; 99,95716;50,00000;20,00000;0,87989;1
  41,53500;  2,74667;      -0,27811; 99,95695;50,00000;20,00000;0,87990;1
  41,61400;  2,75333;      -0,27907; 99,95682;50,00000;20,00000;0,87991;1
  41,69300;  2,76000;      -0,28011; 99,95689;50,00000;20,00000;0,87993;1
  41,76200;  2,76667;      -0,28098; 99,95721;49,00000;20,00000;0,87994;1
  41,84800;  2,77333;      -0,28176; 99,95777;49,00000;20,00000;0,87995;1
  41,91000;  2,78000;      -0,28246; 99,96756;49,00000;20,00000;0,87996;1
  42,00200;  2,78667;      -0,28315; 99,97646;49,00000;20,00000;0,87997;1
  42,06000;  2,79333;      -0,28419; 99,97932;49,00000;20,00000;0,87998;1
  42,14800;  2,80000;      -0,28506; 99,97599;50,00000;20,00000;0,88000;1
  42,21500;  2,80667;      -0,28515; 99,97240;50,00000;20,00000;0,88001;1
  42,28600;  2,81333;      -0,28680; 99,96951;50,00000;20,00000;0,88002;1
  42,38300;  2,82000;      -0,28749; 99,96944;51,00000;20,00000;0,88003;1
  42,46200;  2,82667;      -0,28819; 99,96926;49,00000;20,00000;0,88004;1
  42,52800;  2,83333;      -0,28897; 99,97098;49,00000;20,00000;0,88005;1
  42,62200;  2,84000;      -0,28966; 99,97063;50,00000;20,00000;0,88007;1
  42,70400;  2,84667;      -0,29062; 99,97036;50,00000;20,00000;0,88008;1
  42,78300;  2,85333;      -0,29166; 99,97126;50,00000;20,00000;0,88009;1
  42,86000;  2,86000;      -0,29262; 99,97134;50,00000;20,00000;0,88010;1
  42,95300;  2,86667;      -0,29340; 99,97155;50,00000;20,00000;0,88012;1
  43,01900;  2,87333;      -0,29418; 99,97187;50,00000;20,00000;0,88013;1
  43,10400;  2,88000;      -0,29513; 99,97226;49,00000;20,00000;0,88014;1
  43,18500;  2,88667;      -0,29609; 99,97069;49,00000;20,00000;0,88015;1
  43,27100;  2,89333;      -0,29696; 99,97016;50,00000;20,00000;0,88017;1
  43,34500;  2,90000;      -0,29774; 99,97066;50,00000;20,00000;0,88018;1
  43,42600;  2,90667;      -0,29860; 99,97011;50,00000;20,00000;0,88019;1
  43,51100;  2,91333;      -0,29939; 99,96949;50,00000;20,00000;0,88020;1
  43,58300;  2,92000;      -0,30017; 99,97186;49,00000;20,00000;0,88021;1
  43,68200;  2,92667;      -0,30112; 99,97933;49,00000;20,00000;0,88023;1
  43,75900;  2,93333;      -0,30190; 99,98390;51,00000;20,00000;0,88024;1
  43,83600;  2,94000;      -0,30286; 99,98657;51,00000;20,00000;0,88025;1
  43,92100;  2,94667;      -0,30381; 99,98324;51,00000;20,00000;0,88026;1
  44,00400;  2,95333;      -0,30459; 99,97978;52,00000;20,00000;0,88028;1
  44,07400;  2,96000;      -0,30555; 99,97615;52,00000;20,00000;0,88029;1
  44,17000;  2,96667;      -0,30641; 99,97540;49,00000;20,00000;0,88030;1
  44,25500;  2,97333;      -0,30763; 99,97466;50,00000;20,00000;0,88031;1
  44,34600;  2,98000;      -0,30859; 99,97403;49,00000;20,00000;0,88033;1
  44,42000;  2,98667;      -0,30884; 99,97455;50,00000;20,00000;0,88034;1
  44,50900;  2,99333;      -0,31006; 99,97413;50,00000;20,00000;0,88035;1
  44,58700;  3,00000;      -0,31093; 99,97569;50,00000;20,00000;0,88036;1
  44,67300;  3,00667;      -0,31197; 99,97613;52,00000;20,00000;0,88038;1
  44,75900;  3,01333;      -0,31275; 99,97549;49,00000;20,00000;0,88039;1
  44,85500;  3,02000;      -0,31370; 99,97881;49,00000;20,00000;0,88040;1
  44,92800;  3,02667;      -0,31448; 99,97905;50,00000;20,00000;0,88041;1
  45,02100;  3,03333;      -0,31509; 99,97818;50,00000;20,00000;0,88043;1
  45,10400;  3,04000;      -0,31569; 99,97818;50,00000;20,00000;0,88044;1
  45,19600;  3,04667;      -0,31656; 99,97713;50,00000;20,00000;0,88045;1
  45,28300;  3,05333;      -0,31752; 99,97618;49,00000;20,00000;0,88047;1
  45,38000;  3,06000;      -0,31882; 99,98154;49,00000;20,00000;0,88048;1
  45,47100;  3,06667;      -0,31951; 99,98520;49,00000;20,00000;0,88049;1
  45,55000;  3,07333;      -0,31994; 99,98903;51,00000;20,00000;0,88051;1
  45,62000;  3,08000;      -0,32020; 99,99083;51,00000;20,00000;0,88052;1
  45,72300;  3,08667;      -0,32124; 99,98747;52,00000;20,00000;0,88053;1
  45,80100;  3,09333;      -0,32272; 99,98499;49,00000;20,00000;0,88054;1
  45,91500;  3,10000;      -0,32376; 99,98547;49,00000;20,00000;0,88056;1
  45,97900;  3,10667;      -0,32437; 99,98595;49,00000;20,00000;0,88057;1
  46,07000;  3,11333;      -0,32497; 99,98847;49,00000;20,00000;0,88058;1
  46,16400;  3,12000;      -0,32575; 99,98903;49,00000;20,00000;0,88060;1
  46,26500;  3,12667;      -0,32679; 99,98957;50,00000;20,00000;0,88061;1
  46,34800;  3,13333;      -0,32783; 99,98897;50,00000;20,00000;0,88062;1
  46,41500;  3,14000;      -0,32844; 99,98811;50,00000;20,00000;0,88063;1
  46,52100;  3,14667;      -0,32939; 99,98801;50,00000;20,00000;0,88065;1
  46,62400;  3,15333;      -0,33043; 99,98880;50,00000;20,00000;0,88066;1
  46,72600;  3,16000;      -0,33121; 99,98865;49,00000;20,00000;0,88068;1
  46,80500;  3,16667;      -0,33208; 99,98770;50,00000;20,00000;0,88069;1
  46,89600;  3,17333;      -0,33295; 99,98600;50,00000;20,00000;0,88070;1
  46,99200;  3,18000;      -0,33372; 99,98659;49,00000;20,00000;0,88072;1
  47,09600;  3,18667;      -0,33442; 99,98846;49,00000;20,00000;0,88073;1
  47,16500;  3,19333;      -0,33528; 99,99467;49,00000;20,00000;0,88074;1
  47,27700;  3,20000;      -0,33598; 99,99907;49,00000;20,00000;0,88076;1
  47,34800;  3,20667;      -0,33693;100,00244;50,00000;20,00000;0,88077;1
  47,43600;  3,21333;      -0,33788;100,00149;50,00000;20,00000;0,88078;1
  47,53000;  3,22000;      -0,33875; 99,99805;50,00000;20,00000;0,88079;1
  47,60800;  3,22667;      -0,33883; 99,99516;50,00000;20,00000;0,88080;1
  47,73800;  3,23333;      -0,33944; 99,99505;49,00000;20,00000;0,88082;1
  47,82300;  3,24000;      -0,34074; 99,99398;49,00000;20,00000;0,88083;1
  47,91500;  3,24667;      -0,34239; 99,99415;51,00000;20,00000;0,88085;1
  48,02100;  3,25333;      -0,34299; 99,99360;51,00000;20,00000;0,88086;1
  48,10500;  3,26000;      -0,34342; 99,99422;51,00000;20,00000;0,88088;1
  48,20100;  3,26667;      -0,34438; 99,99488;51,00000;20,00000;0,88089;1
  48,28800;  3,27333;      -0,34533; 99,99451;49,00000;20,00000;0,88090;1
  48,39300;  3,28000;      -0,34576; 99,99713;49,00000;20,00000;0,88092;1
  48,49000;  3,28667;      -0,34698; 99,99875;49,00000;20,00000;0,88093;1
  48,58700;  3,29333;      -0,34784; 99,99934;50,00000;20,00000;0,88094;1
  48,67400;  3,30000;      -0,34871;100,00083;50,00000;20,00000;0,88096;1
  48,76500;  3,30667;      -0,34957;100,00120;50,00000;20,00000;0,88097;1
  48,87200;  3,31333;      -0,35027;100,00156;49,00000;20,00000;0,88098;1
  48,97900;  3,32000;      -0,35113;100,00810;49,00000;20,00000;0,88100;1
  49,07800;  3,32667;      -0,35200;100,01189;50,00000;20,00000;0,88101;1
  49,16400;  3,33333;      -0,35286;100,01589;50,00000;20,00000;0,88102;1
  49,25300;  3,34000;      -0,35382;100,01492;50,00000;20,00000;0,88104;1
  49,35100;  3,34667;      -0,35459;100,01187;50,00000;20,00000;0,88105;1
  49,46000;  3,35333;      -0,35546;100,00866;49,00000;20,00000;0,88107;1
  49,54000;  3,36000;      -0,35641;100,00533;49,00000;20,00000;0,88108;1
  49,65300;  3,36667;      -0,35710;100,00494;51,00000;20,00000;0,88109;1
  49,75300;  3,37333;      -0,35814;100,00449;51,00000;20,00000;0,88111;1
  49,83900;  3,38000;      -0,35910;100,00799;51,00000;20,00000;0,88112;1
  49,94300;  3,38667;      -0,36005;100,00948;51,00000;20,00000;0,88113;1
  50,05100;  3,39333;      -0,36100;100,01004;51,00000;20,00000;0,88115;1
  50,15200;  3,40000;      -0,36152;100,00873;49,00000;20,00000;0,88116;1
  50,25600;  3,40667;      -0,36221;100,00754;49,00000;20,00000;0,88118;1
  50,33100;  3,41333;      -0,36308;100,00741;50,00000;20,00000;0,88119;1
  50,44400;  3,42000;      -0,36420;100,00728;50,00000;20,00000;0,88120;1
  50,54900;  3,42667;      -0,36507;100,00617;50,00000;20,00000;0,88122;1
  50,64700;  3,43333;      -0,36541;100,00314;49,00000;20,00000;0,88123;1
  50,74900;  3,44000;      -0,36628;100,00223;49,00000;20,00000;0,88125;1
  50,83900;  3,44667;      -0,36705;100,00240;49,00000;20,00000;0,88126;1
  50,94000;  3,45333;      -0,36862;100,00154;50,00000;20,00000;0,88127;1
  51,04600;  3,46000;      -0,36939;100,00061;50,00000;20,00000;0,88129;1
  51,13900;  3,46667;      -0,36930;100,00559;50,00000;20,00000;0,88130;1
  51,24400;  3,47333;      -0,36991;100,00644;49,00000;20,00000;0,88131;1
  51,34500;  3,48000;      -0,37051;100,00720;49,00000;20,00000;0,88133;1
  51,44600;  3,48667;      -0,37129;100,00890;51,00000;20,00000;0,88134;1
  51,55400;  3,49333;      -0,37207;100,00958;51,00000;20,00000;0,88136;1
  51,66100;  3,50000;      -0,37284;100,00725;51,00000;20,00000;0,88137;1
  51,74800;  3,50667;      -0,37371;100,00394;51,00000;20,00000;0,88138;1
  51,86200;  3,51333;      -0,37457;100,00373;51,00000;20,00000;0,88140;1
  51,97500;  3,52000;      -0,37561;100,00360;49,00000;20,00000;0,88141;1
  52,07300;  3,52667;      -0,37665;100,00348;49,00000;20,00000;0,88143;1
  52,15500;  3,53333;      -0,37726;100,00329;50,00000;20,00000;0,88144;1
  52,28400;  3,54000;      -0,37794;100,00296;50,00000;20,00000;0,88145;1
  52,37000;  3,54667;      -0,37881;100,00254;49,00000;20,00000;0,88147;1
  52,49400;  3,55333;      -0,37985;100,00019;52,00000;20,00000;0,88148;1
  52,59900;  3,56000;      -0,38106; 99,99808;49,00000;20,00000;0,88150;1
  52,70100;  3,56667;      -0,38193; 99,99525;49,00000;20,00000;0,88151;1
  52,80300;  3,57333;      -0,38209; 99,99465;50,00000;20,00000;0,88152;1
  52,89700;  3,58000;      -0,38322; 99,99407;50,00000;20,00000;0,88154;1
  53,00600;  3,58667;      -0,38365; 99,99330;49,00000;20,00000;0,88155;1
  53,10200;  3,59333;      -0,38504; 99,99223;49,00000;20,00000;0,88156;1
  53,21100;  3,60000;      -0,38599; 99,99089;49,00000;20,00000;0,88158;1
  53,32700;  3,60667;      -0,38711; 99,99045;49,00000;20,00000;0,88159;1
  53,43300;  3,61333;      -0,38824; 99,98912;51,00000;20,00000;0,88161;1
  53,54800;  3,62000;      -0,38910; 99,98909;50,00000;20,00000;0,88162;1
  53,65000;  3,62667;      -0,38910; 99,98941;50,00000;20,00000;0,88164;1
  53,75400;  3,63333;      -0,38935; 99,98894;50,00000;20,00000;0,88165;1
  53,85500;  3,64000;      -0,39013; 99,98954;50,00000;20,00000;0,88166;1
  53,94400;  3,64667;      -0,39108; 99,98905;50,00000;20,00000;0,88168;1
  54,05900;  3,65333;      -0,39273; 99,99041;50,00000;20,00000;0,88169;1
  54,18900;  3,66000;      -0,39316; 99,99065;50,00000;20,00000;0,88171;1
  54,27000;  3,66667;      -0,39420; 99,99091;51,00000;20,00000;0,88172;1
  54,38300;  3,67333;      -0,39498; 99,99025;51,00000;20,00000;0,88173;1
  54,50000;  3,68000;      -0,39523; 99,99065;49,00000;20,00000;0,88175;1
  54,59300;  3,68667;      -0,39583; 99,99102;49,00000;20,00000;0,88176;1
  54,69900;  3,69333;      -0,39670; 99,99128;50,00000;20,00000;0,88178;1
  54,80500;  3,70000;      -0,39765; 99,99746;50,00000;20,00000;0,88179;1
  54,93300;  3,70667;      -0,39843;100,00061;49,00000;20,00000;0,88181;1
  55,02700;  3,71333;      -0,39946;100,00381;49,00000;20,00000;0,88182;1
  55,14700;  3,72000;      -0,40033;100,00505;49,00000;20,00000;0,88183;1
  55,24200;  3,72667;      -0,40102;100,00322;50,00000;20,00000;0,88185;1
  55,34600;  3,73333;      -0,40171;100,00129;50,00000;20,00000;0,88186;1
  55,46100;  3,74000;      -0,40231;100,00038;52,00000;20,00000;0,88187;1
  55,58600;  3,74667;      -0,40335; 99,99761;52,00000;20,00000;0,88189;1
  55,70500;  3,75333;      -0,40421; 99,99708;49,00000;20,00000;0,88191;1
  55,78700;  3,76000;      -0,40516; 99,99668;49,00000;20,00000;0,88192;1
  55,88800;  3,76667;      -0,40603; 99,99722;50,00000;20,00000;0,88193;1
  56,00200;  3,77333;      -0,40628; 99,99662;50,00000;20,00000;0,88194;1
  56,12800;  3,78000;      -0,40662; 99,99590;50,00000;20,00000;0,88196;1
  56,23400;  3,78667;      -0,40792; 99,99619;50,00000;20,00000;0,88197;1
  56,34400;  3,79333;      -0,40809; 99,99552;50,00000;20,00000;0,88199;1
  56,44800;  3,80000;      -0,40895; 99,99685;50,00000;20,00000;0,88200;1
  56,55600;  3,80667;      -0,41017; 99,99707;50,00000;20,00000;0,88201;1
  56,67300;  3,81333;      -0,41077; 99,99714;50,00000;20,00000;0,88203;1
  56,78500;  3,82000;      -0,41172;100,00012;50,00000;20,00000;0,88204;1
  56,89700;  3,82667;      -0,41250;100,00113;50,00000;20,00000;0,88206;1
  57,02500;  3,83333;      -0,41345;100,00122;49,00000;20,00000;0,88207;1
  57,12300;  3,84000;      -0,41431;100,00150;49,00000;20,00000;0,88209;1
  57,24200;  3,84667;      -0,41509;100,00108;51,00000;20,00000;0,88210;1
  57,34700;  3,85333;      -0,41569;100,00184;51,00000;20,00000;0,88211;1
  57,45600;  3,86000;      -0,41629;100,00256;52,00000;20,00000;0,88213;1
  57,56100;  3,86667;      -0,41689;100,00317;52,00000;20,00000;0,88214;1
  57,68000;  3,87333;      -0,41750;100,00269;49,00000;20,00000;0,88216;1
  57,79100;  3,88000;      -0,41853;100,00319;49,00000;20,00000;0,88217;1
  57,91300;  3,88667;      -0,41940;100,00274;49,00000;20,00000;0,88219;1
  58,01600;  3,89333;      -0,42035;100,00328;50,00000;20,00000;0,88220;1
  58,12500;  3,90000;      -0,42113;100,00478;50,00000;20,00000;0,88221;1
  58,24400;  3,90667;      -0,42190;100,00522;50,00000;20,00000;0,88223;1
  58,35000;  3,91333;      -0,42268;100,00459;50,00000;20,00000;0,88224;1
  58,48000;  3,92000;      -0,42363;100,00496;50,00000;20,00000;0,88226;1
  58,58900;  3,92667;      -0,42440;100,00332;50,00000;20,00000;0,88227;1
  58,68700;  3,93333;      -0,42509;100,00271;50,00000;20,00000;0,88228;1
  58,82200;  3,94000;      -0,42604;100,00216;50,00000;20,00000;0,88230;1
  58,93100;  3,94667;      -0,42673;100,00168;50,00000;20,00000;0,88231;1
  59,04400;  3,95333;      -0,42768;100,00227;49,00000;20,00000;0,88233;1
  59,16100;  3,96000;      -0,42846;100,00087;49,00000;20,00000;0,88234;1
  59,26000;  3,96667;      -0,42906;100,00045;51,00000;20,00000;0,88235;1
  59,39300;  3,97333;      -0,42966; 99,99999;51,00000;20,00000;0,88237;1
  59,49800;  3,98000;      -0,43035; 99,99952;52,00000;20,00000;0,88238;1
  59,62100;  3,98667;      -0,43017; 99,99903;52,00000;20,00000;0,88240;1
  59,73200;  3,99333;      -0,43069;100,00157;49,00000;20,00000;0,88241;1
