#EXPORTTYPE:DATA SINGLE
#FILE:;sta_028.ngb-ss5
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:42
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F5
#PROJECT:Эпсилон-Fe2O3
#DATE/TIME:29.05.2018 14:11
#CORR. FILE:
#TEMPCAL:10 К Al2O3 - тигель N2.ngb-ts5
#SENSITIVITY:10 K Al2О3 - тигель N2.ngb-es5
#LABORATORY:;lab_redacted
#OPERATOR:;operator_redacted
#REMARK:
#SAMPLE:Магнетит - Соосаждение
#SAMPLE MASS /mg:12.673
#MATERIAL:Fe3O4
#REFERENCE:пустой тигель
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:000
#EXO:+1
#RANGE:20°C/10,0(K/min)/650°C
#SEGMENT:S1/3
#SEG. 1:20°C/10,0(K/min)/650°C

##Temp./°C;Time/min;DSC/(mW/mg);Sensit./(uV/mW)
545.69299;52.81000;       3.53469;0.64072
545.78802;52.82000;       3.53680;0.64068
545.89099;52.83000;       3.53789;0.64063
545.98602;52.84000;       3.54019;0.64059
546.09003;52.85000;       3.54110;0.64054
546.19897;52.86000;       3.54278;0.64050
546.29199;52.87000;       3.54394;0.64045
546.39697;52.88000;       3.54589;0.64041
546.49200;52.89000;       3.54772;0.64037
546.58801;52.90000;       3.54993;0.64032
546.69397;52.91000;       3.55047;0.64028
546.78802;52.92000;       3.55220;0.64024
546.89203;52.93000;       3.55471;0.64019
546.98499;52.94000;       3.55607;0.64015
547.08899;52.95000;       3.55641;0.64010
547.18799;52.96000;       3.55872;0.64006
547.28802;52.97000;       3.56019;0.64002
547.38702;52.98000;       3.56175;0.63997
547.48199;52.99000;       3.56386;0.63993
547.58398;53.00000;       3.56562;0.63989
547.68298;53.01000;       3.56671;0.63984
547.78400;53.02000;       3.56827;0.63980
547.89001;53.03000;       3.56975;0.63975
547.98602;53.04000;       3.57112;0.63971
548.08398;53.05000;       3.57267;0.63967
548.18500;53.06000;       3.57452;0.63962
548.27899;53.07000;       3.57626;0.63958
548.38800;53.08000;       3.57794;0.63954
548.48401;53.09000;       3.57949;0.63949
548.58398;53.10000;       3.58124;0.63945
548.69000;53.11000;       3.58329;0.63940
548.78302;53.12000;       3.58352;0.63936
548.88800;53.13000;       3.58547;0.63932
548.98401;53.14000;       3.58712;0.63927
549.08600;53.15000;       3.58869;0.63923
549.19000;53.16000;       3.59026;0.63918
549.28400;53.17000;       3.59219;0.63914
549.38599;53.18000;       3.59367;0.63910
549.48901;53.19000;       3.59514;0.63905
549.59003;53.20000;       3.59718;0.63901
549.69202;53.21000;       3.59885;0.63896
549.78900;53.22000;       3.60040;0.63892
549.89099;53.23000;       3.60113;0.63888
549.99298;53.24000;       3.60260;0.63883
550.09802;53.25000;       3.60494;0.63879
550.18903;53.26000;       3.60610;0.63875
550.28900;53.27000;       3.60673;0.63870
550.38599;53.28000;       3.60885;0.63866
550.49200;53.29000;       3.60977;0.63861
550.58502;53.30000;       3.61151;0.63857
550.67999;53.31000;       3.61335;0.63853
550.78400;53.32000;       3.61587;0.63849
550.88397;53.33000;       3.61659;0.63844
550.98499;53.34000;       3.61835;0.63840
551.08801;53.35000;       3.61983;0.63835
551.18903;53.36000;       3.62206;0.63831
551.28998;53.37000;       3.62363;0.63827
551.38800;53.38000;       3.62482;0.63822
551.48602;53.39000;       3.62553;0.63818
551.58600;53.40000;       3.62823;0.63814
551.69000;53.41000;       3.62981;0.63809
551.78900;53.42000;       3.63166;0.63805
551.89203;53.43000;       3.63314;0.63800
551.98199;53.44000;       3.63431;0.63796
552.08099;53.45000;       3.63578;0.63792
552.17902;53.46000;       3.63801;0.63788
552.28302;53.47000;       3.63931;0.63783
552.39099;53.48000;       3.64061;0.63779
552.49200;53.49000;       3.64181;0.63774
552.58502;53.50000;       3.64280;0.63770
552.68402;53.51000;       3.64455;0.63766
552.79102;53.52000;       3.64605;0.63761
552.88702;53.53000;       3.64799;0.63757
552.99298;53.54000;       3.64957;0.63752
553.08698;53.55000;       3.65132;0.63748
553.18799;53.56000;       3.65327;0.63744
553.28802;53.57000;       3.65484;0.63739
553.39301;53.58000;       3.65567;0.63735
553.48901;53.59000;       3.65657;0.63731
553.59003;53.60000;       3.65938;0.63726
553.68597;53.61000;       3.66047;0.63722
553.79401;53.62000;       3.66159;0.63717
553.88501;53.63000;       3.66229;0.63713
553.98798;53.64000;       3.66377;0.63709
554.09100;53.65000;       3.66535;0.63704
554.18701;53.66000;       3.66730;0.63700
554.28601;53.67000;       3.66906;0.63696
554.39203;53.68000;       3.67074;0.63691
554.48901;53.69000;       3.67250;0.63687
554.58899;53.70000;       3.67416;0.63683
554.68597;53.71000;       3.67564;0.63679
554.79102;53.72000;       3.67666;0.63674
554.88501;53.73000;       3.67746;0.63670
554.98798;53.74000;       3.67942;0.63665
555.08801;53.75000;       3.68100;0.63661
555.18701;53.76000;       3.68238;0.63657
555.28699;53.77000;       3.68415;0.63652
555.38800;53.78000;       3.68582;0.63648
555.48999;53.79000;       3.68740;0.63644
555.58899;53.80000;       3.68888;0.63639
555.68597;53.81000;       3.69026;0.63635
555.78802;53.82000;       3.69231;0.63631
555.88599;53.83000;       3.69360;0.63626
555.98798;53.84000;       3.69528;0.63622
556.08899;53.85000;       3.69657;0.63618
556.17902;53.86000;       3.69775;0.63614
556.28601;53.87000;       3.69953;0.63609
556.38397;53.88000;       3.70120;0.63605
556.49103;53.89000;       3.70289;0.63600
556.58502;53.90000;       3.70455;0.63596
556.68799;53.91000;       3.70594;0.63592
556.78101;53.92000;       3.70751;0.63587
556.89099;53.93000;       3.70901;0.63583
556.98401;53.94000;       3.71048;0.63579
557.08698;53.95000;       3.71226;0.63574
557.18597;53.96000;       3.71364;0.63570
557.28699;53.97000;       3.71447;0.63566
557.39001;53.98000;       3.71615;0.63561
557.48602;53.99000;       3.71819;0.63557
557.58301;54.00000;       3.71948;0.63553
557.68597;54.01000;       3.72031;0.63548
557.78497;54.02000;       3.72161;0.63544
557.89301;54.03000;       3.72415;0.63539
557.99103;54.04000;       3.72554;0.63535
558.09198;54.05000;       3.72703;0.63531
558.18597;54.06000;       3.72831;0.63527
558.29199;54.07000;       3.73010;0.63522
558.39001;54.08000;       3.73082;0.63518
558.48401;54.09000;       3.73239;0.63514
558.59601;54.10000;       3.73305;0.63509
558.68701;54.11000;       3.73452;0.63505
558.78400;54.12000;       3.73647;0.63501
558.88098;54.13000;       3.73795;0.63496
558.98901;54.14000;       3.73993;0.63492
559.08502;54.15000;       3.74103;0.63488
559.19000;54.16000;       3.74301;0.63483
559.28601;54.17000;       3.74363;0.63479
559.38300;54.18000;       3.74511;0.63475
559.48798;54.19000;       3.74775;0.63470
559.58002;54.20000;       3.74941;0.63466
559.67999;54.21000;       3.75080;0.63462
559.78400;54.22000;       3.75240;0.63457
559.87500;54.23000;       3.75396;0.63453
559.97601;54.24000;       3.75488;0.63449
560.08502;54.25000;       3.75649;0.63444
560.17798;54.26000;       3.75806;0.63440
560.28998;54.27000;       3.75948;0.63435
560.37701;54.28000;       3.75980;0.63432
560.48102;54.29000;       3.76121;0.63427
560.57898;54.30000;       3.76317;0.63423
560.68799;54.31000;       3.76477;0.63418
560.78699;54.32000;       3.76645;0.63414
560.87598;54.33000;       3.76773;0.63410
560.98999;54.34000;       3.76973;0.63405
561.08801;54.35000;       3.77112;0.63401
561.18298;54.36000;       3.77241;0.63397
561.28998;54.37000;       3.77411;0.63392
561.38000;54.38000;       3.77577;0.63388
561.48401;54.39000;       3.77679;0.63384
561.58301;54.40000;       3.77838;0.63379
561.68298;54.41000;       3.77987;0.63375
561.78699;54.42000;       3.78128;0.63371
561.88800;54.43000;       3.78296;0.63366
561.97900;54.44000;       3.78434;0.63362
562.08002;54.45000;       3.78584;0.63358
562.17999;54.46000;       3.78704;0.63354
562.28802;54.47000;       3.78789;0.63349
562.37097;54.48000;       3.78953;0.63345
562.47900;54.49000;       3.79057;0.63341
562.58099;54.50000;       3.79207;0.63336
562.67401;54.51000;       3.79383;0.63332
562.77301;54.52000;       3.79599;0.63328
562.88800;54.53000;       3.79819;0.63323
562.97998;54.54000;       3.79985;0.63319
563.08301;54.55000;       3.80145;0.63315
563.18201;54.56000;       3.80295;0.63310
563.28497;54.57000;       3.80397;0.63306
563.38501;54.58000;       3.80547;0.63302
563.47498;54.59000;       3.80694;0.63298
563.58301;54.60000;       3.80846;0.63293
563.67401;54.61000;       3.80993;0.63289
563.77802;54.62000;       3.81153;0.63285
563.87701;54.63000;       3.81198;0.63280
563.97998;54.64000;       3.81405;0.63276
564.07599;54.65000;       3.81535;0.63272
564.17499;54.66000;       3.81675;0.63267
564.28198;54.67000;       3.81865;0.63263
564.37799;54.68000;       3.82023;0.63259
564.47302;54.69000;       3.82171;0.63255
564.56897;54.70000;       3.82358;0.63250
564.68402;54.71000;       3.82550;0.63246
564.77899;54.72000;       3.82660;0.63241
564.88000;54.73000;       3.82753;0.63237
564.97699;54.74000;       3.82893;0.63233
565.07501;54.75000;       3.82995;0.63229
565.17999;54.76000;       3.83136;0.63224
565.28601;54.77000;       3.83288;0.63220
565.37701;54.78000;       3.83455;0.63216
565.47101;54.79000;       3.83632;0.63212
565.57898;54.80000;       3.83774;0.63207
565.67999;54.81000;       3.83924;0.63203
565.77600;54.82000;       3.84083;0.63198
565.87598;54.83000;       3.84223;0.63194
565.97803;54.84000;       3.84374;0.63190
566.08502;54.85000;       3.84574;0.63185
566.17902;54.86000;       3.84703;0.63181
566.26801;54.87000;       3.84869;0.63177
566.36102;54.88000;       3.85046;0.63173
566.46600;54.89000;       3.85217;0.63169
566.56702;54.90000;       3.85300;0.63164
566.66602;54.91000;       3.85365;0.63160
566.76703;54.92000;       3.85477;0.63156
566.87000;54.93000;       3.85618;0.63151
566.97400;54.94000;       3.85827;0.63147
567.07703;54.95000;       3.86016;0.63142
567.17200;54.96000;       3.86203;0.63138
567.27502;54.97000;       3.86364;0.63134
567.36902;54.98000;       3.86446;0.63130
567.47601;54.99000;       3.86512;0.63125
567.56897;55.00000;       3.86661;0.63121
567.67499;55.01000;       3.86832;0.63117
567.77399;55.02000;       3.86963;0.63112
567.87097;55.03000;       3.87131;0.63108
567.97101;55.04000;       3.87301;0.63104
568.07098;55.05000;       3.87442;0.63100
568.17102;55.06000;       3.87668;0.63095
568.26703;55.07000;       3.87827;0.63091
568.37402;55.08000;       3.87970;0.63087
568.47302;55.09000;       3.88092;0.63082
568.57599;55.10000;       3.88138;0.63078
568.66998;55.11000;       3.88306;0.63074
568.76398;55.12000;       3.88493;0.63070
568.86798;55.13000;       3.88616;0.63065
568.97198;55.14000;       3.88692;0.63061
569.07202;55.15000;       3.88842;0.63057
569.16602;55.16000;       3.89125;0.63053
569.26898;55.17000;       3.89248;0.63048
569.37097;55.18000;       3.89361;0.63044
569.47699;55.19000;       3.89494;0.63039
569.56598;55.20000;       3.89565;0.63035
569.67297;55.21000;       3.89747;0.63031
569.78003;55.22000;       3.89947;0.63026
569.87000;55.23000;       3.90133;0.63022
569.97400;55.24000;       3.90190;0.63018
570.06799;55.25000;       3.90339;0.63014
570.17700;55.26000;       3.90569;0.63009
570.27698;55.27000;       3.90691;0.63005
570.37402;55.28000;       3.90774;0.63001
570.48102;55.29000;       3.90984;0.62996
570.57703;55.30000;       3.91124;0.62992
570.67798;55.31000;       3.91275;0.62988
570.78497;55.32000;       3.91400;0.62983
570.87799;55.33000;       3.91558;0.62979
570.97101;55.34000;       3.91707;0.62975
571.06799;55.35000;       3.91838;0.62971
571.18103;55.36000;       3.91964;0.62966
571.26898;55.37000;       3.92102;0.62962
571.37799;55.38000;       3.92237;0.62958
571.47498;55.39000;       3.92387;0.62953
571.58099;55.40000;       3.92588;0.62949
571.67297;55.41000;       3.92717;0.62945
571.77002;55.42000;       3.92839;0.62941
571.86603;55.43000;       3.92970;0.62937
571.97699;55.44000;       3.93143;0.62932
572.08301;55.45000;       3.93296;0.62927
572.19000;55.46000;       3.93401;0.62923
572.29102;55.47000;       3.93457;0.62918
572.39301;55.48000;       3.93638;0.62914
572.49103;55.49000;       3.93817;0.62910
572.59100;55.50000;       3.93911;0.62905
572.70099;55.51000;       3.94017;0.62901
572.79602;55.52000;       3.94129;0.62897
572.89502;55.53000;       3.94356;0.62892
572.98700;55.54000;       3.94448;0.62888
573.09198;55.55000;       3.94543;0.62884
573.19098;55.56000;       3.94704;0.62880
573.29602;55.57000;       3.94857;0.62875
573.39899;55.58000;       3.94980;0.62871
573.48401;55.59000;       3.95022;0.62867
573.59802;55.60000;       3.95187;0.62862
573.68597;55.61000;       3.95412;0.62858
573.79602;55.62000;       3.95499;0.62854
573.89398;55.63000;       3.95621;0.62850
573.99902;55.64000;       3.95755;0.62845
574.09302;55.65000;       3.95857;0.62841
574.18701;55.66000;       3.95940;0.62837
574.29602;55.67000;       3.96056;0.62832
574.39600;55.68000;       3.96188;0.62828
574.50403;55.69000;       3.96332;0.62823
574.59302;55.70000;       3.96442;0.62820
574.68903;55.71000;       3.96603;0.62815
574.79303;55.72000;       3.96746;0.62811
574.89001;55.73000;       3.96897;0.62807
574.99597;55.74000;       3.97021;0.62802
575.10101;55.75000;       3.97155;0.62798
575.19800;55.76000;       3.97210;0.62794
575.29303;55.77000;       3.97370;0.62790
575.39203;55.78000;       3.97522;0.62785
575.50403;55.79000;       3.97744;0.62781
575.59802;55.80000;       3.97808;0.62777
575.69098;55.81000;       3.97862;0.62773
575.79401;55.82000;       3.98024;0.62768
575.88599;55.83000;       3.98164;0.62764
575.99597;55.84000;       3.98309;0.62760
576.10101;55.85000;       3.98405;0.62755
576.19202;55.86000;       3.98525;0.62751
576.29401;55.87000;       3.98678;0.62747
576.39600;55.88000;       3.98821;0.62742
576.49298;55.89000;       3.98962;0.62738
576.58801;55.90000;       3.99122;0.62734
576.69202;55.91000;       3.99218;0.62730
576.79102;55.92000;       3.99350;0.62725
576.88898;55.93000;       3.99473;0.62721
576.99200;55.94000;       3.99636;0.62717
577.09100;55.95000;       3.99787;0.62713
577.20203;55.96000;       3.99923;0.62708
577.29797;55.97000;       4.00065;0.62704
577.38898;55.98000;       4.00195;0.62700
577.48499;55.99000;       4.00308;0.62696
577.58398;56.00000;       4.00421;0.62692
577.69800;56.01000;       4.00548;0.62687
577.79602;56.02000;       4.00681;0.62682
577.89502;56.03000;       4.00814;0.62678
577.99103;56.04000;       4.00965;0.62674
578.08301;56.05000;       4.01076;0.62670
578.19397;56.06000;       4.01232;0.62665
578.29303;56.07000;       4.01393;0.62661
578.39203;56.08000;       4.01517;0.62657
578.49597;56.09000;       4.01555;0.62653
578.59601;56.10000;       4.01669;0.62648
578.69501;56.11000;       4.01840;0.62644
578.78699;56.12000;       4.02009;0.62640
578.88898;56.13000;       4.02124;0.62636
578.99701;56.14000;       4.02240;0.62631
579.09003;56.15000;       4.02390;0.62627
579.19098;56.16000;       4.02534;0.62623
579.29401;56.17000;       4.02687;0.62618
579.39301;56.18000;       4.02878;0.62614
579.49298;56.19000;       4.02953;0.62610
579.59399;56.20000;       4.03058;0.62606
579.69202;56.21000;       4.03229;0.62601
579.79602;56.22000;       4.03412;0.62597
579.89001;56.23000;       4.03563;0.62593
580.00201;56.24000;       4.03613;0.62588
580.09302;56.25000;       4.03840;0.62584
580.19098;56.26000;       4.03925;0.62580
580.29199;56.27000;       4.04039;0.62576
580.39099;56.28000;       4.04172;0.62571
580.48401;56.29000;       4.04352;0.62568
580.58801;56.30000;       4.04467;0.62563
580.69098;56.31000;       4.04592;0.62559
580.78400;56.32000;       4.04723;0.62555
580.88599;56.33000;       4.04838;0.62550
580.98102;56.34000;       4.04970;0.62546
581.08801;56.35000;       4.05106;0.62542
581.19397;56.36000;       4.05241;0.62537
581.29797;56.37000;       4.05433;0.62533
581.39099;56.38000;       4.05575;0.62529
581.49597;56.39000;       4.05700;0.62524
581.59399;56.40000;       4.05853;0.62520
581.69598;56.41000;       4.05996;0.62516
581.78998;56.42000;       4.06128;0.62512
581.89697;56.43000;       4.06254;0.62507
581.99500;56.44000;       4.06359;0.62503
582.09601;56.45000;       4.06522;0.62499
582.20001;56.46000;       4.06695;0.62494
582.30402;56.47000;       4.06878;0.62490
582.39697;56.48000;       4.07019;0.62486
582.48901;56.49000;       4.07113;0.62482
582.59399;56.50000;       4.07171;0.62477
582.70203;56.51000;       4.07374;0.62473
582.79797;56.52000;       4.07545;0.62469
582.89801;56.53000;       4.07621;0.62464
582.99597;56.54000;       4.07755;0.62460
583.09698;56.55000;       4.07899;0.62456
583.19501;56.56000;       4.08032;0.62452
583.28998;56.57000;       4.08242;0.62448
583.39099;56.58000;       4.08386;0.62443
583.49799;56.59000;       4.08550;0.62439
583.59802;56.60000;       4.08733;0.62435
583.69501;56.61000;       4.08895;0.62430
583.79797;56.62000;       4.08972;0.62426
583.90503;56.63000;       4.09108;0.62421
584.00000;56.64000;       4.09154;0.62417
584.09399;56.65000;       4.09305;0.62413
584.19501;56.66000;       4.09498;0.62409
584.30200;56.67000;       4.09576;0.62404
584.39203;56.68000;       4.09717;0.62401
584.49701;56.69000;       4.09920;0.62396
584.59900;56.70000;       4.10084;0.62392
584.70300;56.71000;       4.10200;0.62387
584.79797;56.72000;       4.10381;0.62383
584.89398;56.73000;       4.10446;0.62379
585.00098;56.74000;       4.10534;0.62375
585.10400;56.75000;       4.10756;0.62370
585.20398;56.76000;       4.10871;0.62366
585.29901;56.77000;       4.11014;0.62362
585.40302;56.78000;       4.11091;0.62357
585.50000;56.79000;       4.11234;0.62353
585.60303;56.80000;       4.11379;0.62349
585.70697;56.81000;       4.11515;0.62344
585.80402;56.82000;       4.11658;0.62340
585.90302;56.83000;       4.11879;0.62336
586.00598;56.84000;       4.11937;0.62332
586.10303;56.85000;       4.12022;0.62328
586.20502;56.86000;       4.12138;0.62323
586.30603;56.87000;       4.12340;0.62319
586.40100;56.88000;       4.12473;0.62315
586.50897;56.89000;       4.12610;0.62310
586.60199;56.90000;       4.12723;0.62306
